,model,scenario,region,variable,item,unit,year,value,BAU_ref_year,percent_change_BAU_ref_year,diff_BAU_ref_year,percent_change_BAU,diff_BAU,percent_change_ELM,diff_ELM
6670,GCAM,BAU_WAST,WLD,FOOD,AGR,1000 t,2020.0,6227219.65466176,2020.0,0.0,0.0,0.0,0.0,0.5486683912689553,33980.34647963941
6671,GCAM,BAU_WAST,WLD,FOOD,AGR,1000 t,2050.0,7320637.04386412,2020.0,17.55867706358835,1093417.38920236,-13.360274230735184,-1128878.439783791,19.736418553921077,1206676.7865950195
6672,GCAM,BAU_MITI,WLD,FOOD,AGR,1000 t,2020.0,6227210.68666409,2020.0,-0.0001440128687842,-8.967997670173645,-0.0001440128687842,-8.967997670173645,0.5485235882470806,33971.37848196924
6673,GCAM,BAU_MITI,WLD,FOOD,AGR,1000 t,2050.0,8474806.02182097,2020.0,36.0929353997758,2247586.36715921,0.2993134721393553,25290.538173059,38.61401882266045,2360845.7645518696
6674,GCAM,EL2,WLD,FOOD,AGR,1000 t,2020.0,6193230.83030233,2020.0,-0.5458105903488666,-33988.82435943,-0.5458105903488666,-33988.82435943,-0.000136889265354,-8.477879790589213
6675,GCAM,EL2,WLD,FOOD,AGR,1000 t,2050.0,6104759.417553,2020.0,-1.9665315164703496,-122460.23710875958,-27.750183671864328,-2344756.0660949107,-0.1504890337676129,-9200.839716100134
6676,GCAM,ELM,WLD,FOOD,AGR,1000 t,2020.0,6193239.30818212,2020.0,-0.5456744480532557,-33980.34647963941,-0.5456744480532557,-33980.34647963941,0.0,0.0
6677,GCAM,ELM,WLD,FOOD,AGR,1000 t,2050.0,6113960.2572691,2020.0,-1.8187795464685803,-113259.39739265943,-27.64129175097364,-2335555.2263788106,0.0,0.0
6678,GCAM,BAU,WLD,FOOD,CRP,1000 t,2020.0,5001497.22678606,2020.0,0.0,0.0,0.0,0.0,0.3959330486432106,19724.484694240615
6679,GCAM,BAU,WLD,FOOD,CRP,1000 t,2050.0,6835440.58911091,2020.0,36.66788721791082,1833943.3623248497,0.0,0.0,26.775114900631188,1443656.4093303103
6680,GCAM,BAU_DIET,WLD,FOOD,CRP,1000 t,2020.0,4981764.47605843,2020.0,-0.3945368723179399,-19732.75072763022,-0.3945368723179399,-19732.75072763022,-0.0001659255413191,-8.266033389605582
6681,GCAM,BAU_DIET,WLD,FOOD,CRP,1000 t,2050.0,6706036.8268104,2020.0,34.080586727020325,1704539.6000243395,-1.8931297933692024,-129403.76230050996,24.375097429869296,1314252.6470298003
6682,GCAM,BAU_PROD,WLD,FOOD,CRP,1000 t,2020.0,5001497.22678606,2020.0,0.0,0.0,0.0,0.0,0.3959330486432106,19724.484694240615
6683,GCAM,BAU_PROD,WLD,FOOD,CRP,1000 t,2050.0,6824945.39908297,2020.0,36.45804625325464,1823448.1722969096,-0.1535407980088259,-10495.190027940089,26.58046337753615,1433161.2193023702
6684,GCAM,BAU_WAST,WLD,FOOD,CRP,1000 t,2020.0,5001497.22678606,2020.0,0.0,0.0,0.0,0.0,0.3959330486432106,19724.484694240615
6685,GCAM,BAU_WAST,WLD,FOOD,CRP,1000 t,2050.0,5741105.51780012,2020.0,14.787737700882987,739608.2910140594,-16.009722519629584,-1094335.0713107905,6.478770781098558,349321.33801952004
6686,GCAM,BAU_MITI,WLD,FOOD,CRP,1000 t,2020.0,5001468.08459179,2020.0,-0.0005826694077541,-29.142194270156324,-0.0005826694077541,-29.142194270156324,0.3953480722547068,19695.34249997046
6687,GCAM,BAU_MITI,WLD,FOOD,CRP,1000 t,2050.0,6847111.64146397,2020.0,36.901238389047215,1845614.4146779096,0.1707432344837033,11671.052353059871,26.991574832332955,1455327.4616833702
6688,GCAM,EL2,WLD,FOOD,CRP,1000 t,2020.0,4981764.46795843,2020.0,-0.3945370342694484,-19732.75882763043,-0.3945370342694484,-19732.75882763043,-0.0001660881340472,-8.274133389815688
6689,GCAM,EL2,WLD,FOOD,CRP,1000 t,2050.0,5382817.0652359,2020.0,7.624113763527446,381319.8384498395,-21.251351759081764,-1452623.5238750102,-0.1663107098820262,-8967.1145446999
6690,GCAM,ELM,WLD,FOOD,CRP,1000 t,2020.0,4981772.74209182,2020.0,-0.3943716011398346,-19724.484694240615,-0.3943716011398346,-19724.484694240615,0.0,0.0
6691,GCAM,ELM,WLD,FOOD,CRP,1000 t,2050.0,5391784.1797806,2020.0,7.803402367281448,390286.9529945394,-21.120166147447826,-1443656.4093303103,0.0,0.0
6692,GCAM,BAU,WLD,FOOD,LSP,1000 t,2020.0,1052385.7913429446,2020.0,0.0,0.0,0.0,0.0,-0.2020152332073013,-2130.283107008552
6693,GCAM,BAU,WLD,FOOD,LSP,1000 t,2050.0,1405620.595886144,2020.0,33.56514383308408,353234.8045431995,0.0,0.0,134.36549282411866,805864.8131775511
6694,GCAM,BAU_DIET,WLD,FOOD,LSP,1000 t,2020.0,1054515.8697035532,2020.0,0.2024047053970923,2130.078360608546,0.2024047053970923,2130.078360608546,-1.9416147839464024e-05,-0.2047464000061154
6695,GCAM,BAU_DIET,WLD,FOOD,LSP,1000 t,2050.0,750419.3446632603,2020.0,-28.693512318742577,-301966.44667968433,-46.61295182643691,-655201.2512228838,25.12081855622077,150663.56195466733
6696,GCAM,BAU_PROD,WLD,FOOD,LSP,1000 t,2020.0,1052385.7913429446,2020.0,0.0,0.0,0.0,0.0,-0.2020152332073013,-2130.283107008552
6697,GCAM,BAU_PROD,WLD,FOOD,LSP,1000 t,2050.0,1410552.8325801734,2020.0,34.03381575307792,358167.0412372288,0.3508938833469407,4932.2366940292995,135.1878670031144,810797.0498715804
6698,GCAM,BAU_WAST,WLD,FOOD,LSP,1000 t,2020.0,1052385.7913429446,2020.0,0.0,0.0,0.0,0.0,-0.2020152332073013,-2130.283107008552
6699,GCAM,BAU_WAST,WLD,FOOD,LSP,1000 t,2050.0,1377808.741455241,2020.0,30.922400586293147,325422.9501122965,-1.978617452839013,-27811.854430902986,129.72829627966848,778052.9587466482
6700,GCAM,BAU_MITI,WLD,FOOD,LSP,1000 t,2020.0,1052408.2772750154,2020.0,0.002136662453611,22.48593207076192,0.002136662453611,22.48593207076192,-0.1998828871373288,-2107.7971749377903
6701,GCAM,BAU_MITI,WLD,FOOD,LSP,1000 t,2050.0,1415060.2090509369,2020.0,34.46211652527018,362674.41770799225,0.6715619557951741,9439.613164792769,135.9394023114373,815304.4263423439
6702,GCAM,EL2,WLD,FOOD,LSP,1000 t,2020.0,1054515.8707035533,2020.0,0.2024048004192954,2130.07936060871,0.2024048004192954,2130.07936060871,-1.9321317595701796e-05,-0.2037463998422026
6703,GCAM,EL2,WLD,FOOD,LSP,1000 t,2050.0,599522.057537193,2020.0,-43.032102631094475,-452863.73380575166,-57.3482304334594,-806098.5383489511,-0.0389700571696801,-233.72517140000127
6704,GCAM,ELM,WLD,FOOD,LSP,1000 t,2020.0,1054516.0744499532,2020.0,0.2024241608479061,2130.283107008552,0.2024241608479061,2130.283107008552,0.0,0.0
6705,GCAM,ELM,WLD,FOOD,LSP,1000 t,2050.0,599755.782708593,2020.0,-43.00989355403142,-452630.00863435166,-57.33160253457375,-805864.8131775511,0.0,0.0
6706,GCAM,BAU,WLD,FOOD,RIC,1000 t,2020.0,554341.3268,2020.0,0.0,0.0,0.0,0.0,0.1099223784674037,608.6761000000406
6707,GCAM,BAU,WLD,FOOD,RIC,1000 t,2050.0,654592.2909,2020.0,18.084699670275416,100250.96409999998,0.0,0.0,43.82258978271935,199453.57320000004
6708,GCAM,BAU_DIET,WLD,FOOD,RIC,1000 t,2020.0,553727.9966,2020.0,-0.1106412548277077,-613.330200000084,-0.1106412548277077,-613.330200000084,-0.0008404958591767,-4.6541000000434
6709,GCAM,BAU_DIET,WLD,FOOD,RIC,1000 t,2050.0,539272.1143,2020.0,-2.7183996161694837,-15069.212500000023,-17.617099712776348,-115320.1766,18.485220731200393,84133.39660000004
6710,GCAM,BAU_PROD,WLD,FOOD,RIC,1000 t,2020.0,554341.3268,2020.0,0.0,0.0,0.0,0.0,0.1099223784674037,608.6761000000406
6711,GCAM,BAU_PROD,WLD,FOOD,RIC,1000 t,2050.0,655751.3602,2020.0,18.2937891326633,101410.03339999996,0.1770673617934558,1159.0692999999735,44.07725264811063,200612.6425
6712,GCAM,BAU_WAST,WLD,FOOD,RIC,1000 t,2020.0,554341.3268,2020.0,0.0,0.0,0.0,0.0,0.1099223784674037,608.6761000000406
6713,GCAM,BAU_WAST,WLD,FOOD,RIC,1000 t,2050.0,552065.6619,2020.0,-0.4105169125918559,-2275.6649000000907,-15.662669790845849,-102526.62900000007,21.29613246040922,96926.94419999995
6714,GCAM,BAU_MITI,WLD,FOOD,RIC,1000 t,2020.0,554344.9598,2020.0,0.0006553723895864,3.6329999999143183,0.0006553723895864,3.6329999999143183,0.1105784712579086,612.3090999999549
6715,GCAM,BAU_MITI,WLD,FOOD,RIC,1000 t,2050.0,654901.5032,2020.0,18.140479797978504,100560.1764,0.0472373879586753,309.2123000000138,43.89052781742722,199762.7855000001
6716,GCAM,EL2,WLD,FOOD,RIC,1000 t,2020.0,553727.9966,2020.0,-0.1106412548277077,-613.330200000084,-0.1106412548277077,-613.330200000084,-0.0008404958591767,-4.6541000000434
6717,GCAM,EL2,WLD,FOOD,RIC,1000 t,2050.0,454605.6364,2020.0,-17.991747246364604,-99735.69040000002,-30.5513305427166,-199986.6545,-0.1171250168945936,-533.0812999999616
6718,GCAM,ELM,WLD,FOOD,RIC,1000 t,2020.0,553732.6507,2020.0,-0.1098016818471201,-608.6761000000406,-0.1098016818471201,-608.6761000000406,0.0,0.0
6719,GCAM,ELM,WLD,FOOD,RIC,1000 t,2050.0,455138.7177,2020.0,-17.89558243341854,-99202.60910000006,-30.46989339360703,-199453.57320000004,0.0,0.0
6720,GCAM,BAU,WLD,FOOD,RUM,1000 t,2020.0,97066.82477,2020.0,0.0,0.0,0.0,0.0,-1.0738070100737664,-1053.6242599999969
6721,GCAM,BAU,WLD,FOOD,RUM,1000 t,2050.0,134635.4873,2020.0,38.70391621341175,37568.66253,0.0,0.0,326.25714177887625,103049.978436
6722,GCAM,BAU_DIET,WLD,FOOD,RUM,1000 t,2020.0,98120.48771,2020.0,1.0855026343930076,1053.6629399999947,1.0855026343930076,1053.6629399999947,3.942093659397446e-05,0.0386799999978393
6723,GCAM,BAU_DIET,WLD,FOOD,RUM,1000 t,2050.0,39748.67371,2020.0,-59.05019680597924,-57318.15106,-70.47682263634515,-94886.81359,25.84465199262336,8163.164846000003
6724,GCAM,BAU_PROD,WLD,FOOD,RUM,1000 t,2020.0,97066.82477,2020.0,0.0,0.0,0.0,0.0,-1.0738070100737664,-1053.6242599999969
6725,GCAM,BAU_PROD,WLD,FOOD,RUM,1000 t,2050.0,135935.6045,2020.0,40.04332048781817,38868.77972999998,0.9656571429069124,1300.1171999999788,330.3733243156148,104350.09563599998
6726,GCAM,BAU_WAST,WLD,FOOD,RUM,1000 t,2020.0,97066.82477,2020.0,0.0,0.0,0.0,0.0,-1.0738070100737664,-1053.6242599999969
6727,GCAM,BAU_WAST,WLD,FOOD,RUM,1000 t,2050.0,131790.3288,2020.0,35.77278242311663,34723.50402999998,-2.1132307366038843,-2845.1585000000196,317.2493448418358,100204.819936
6728,GCAM,BAU_MITI,WLD,FOOD,RUM,1000 t,2020.0,97065.87088,2020.0,-0.0009827147455009,-0.9538900000043212,-0.0009827147455009,-0.9538900000043212,-1.0747791723594409,-1054.5781500000012
6729,GCAM,BAU_MITI,WLD,FOOD,RUM,1000 t,2050.0,135547.5636,2020.0,39.64355372824872,38480.73882999999,0.6774412291223504,912.076299999986,329.1447833993649,103962.054736
6730,GCAM,EL2,WLD,FOOD,RUM,1000 t,2020.0,98120.48871,2020.0,1.0855036646111138,1053.6639399999983,1.0855036646111138,1053.6639399999983,4.044009214587777e-05,0.039680000001681
6731,GCAM,EL2,WLD,FOOD,RUM,1000 t,2050.0,31518.66308,2020.0,-67.5289027382079,-65548.16169000001,-76.58963196696507,-103116.82422,-0.2116343424695917,-66.845784000001
6732,GCAM,ELM,WLD,FOOD,RUM,1000 t,2020.0,98120.44903,2020.0,1.0854627855568173,1053.6242599999969,1.0854627855568173,1053.6242599999969,0.0,0.0
6733,GCAM,ELM,WLD,FOOD,RUM,1000 t,2050.0,31585.508864,2020.0,-67.46003700147614,-65481.315906,-76.53998251321366,-103049.978436,0.0,0.0
6734,GCAM,BAU,WLD,FOOD,VFN,1000 t,2020.0,2446724.95808,2020.0,0.0,0.0,0.0,0.0,0.479304641666916,11671.32508999994
6735,GCAM,BAU,WLD,FOOD,VFN,1000 t,2050.0,3407966.4214,2020.0,39.286862225589424,961241.46332,0.0,0.0,4.646679788922771,151325.6677000001
6736,GCAM,BAU_DIET,WLD,FOOD,VFN,1000 t,2020.0,2435044.25255,2020.0,-0.4774016585487415,-11680.70552999992,-0.4774016585487415,-11680.70552999992,-0.0003852251906443,-9.38043999997899
6737,GCAM,BAU_DIET,WLD,FOOD,VFN,1000 t,2050.0,4180363.0186,2020.0,70.85545331913504,1733638.0605200003,22.66444271134274,772396.5972000002,28.364266579005452,923722.2649000004
6738,GCAM,BAU_PROD,WLD,FOOD,VFN,1000 t,2020.0,2446724.95808,2020.0,0.0,0.0,0.0,0.0,0.479304641666916,11671.32508999994
6739,GCAM,BAU_PROD,WLD,FOOD,VFN,1000 t,2050.0,3388584.0874,2020.0,38.49468761127521,941859.1293200004,-0.5687360614321281,-19382.3339999998,4.051516383871761,131943.3337000003
6740,GCAM,BAU_WAST,WLD,FOOD,VFN,1000 t,2020.0,2446724.95808,2020.0,0.0,0.0,0.0,0.0,0.479304641666916,11671.32508999994
6741,GCAM,BAU_WAST,WLD,FOOD,VFN,1000 t,2050.0,2787847.214,2020.0,13.94199437061723,341122.2559200004,-18.196165417183114,-620119.2073999997,-14.395003169059544,-468793.5396999996
6742,GCAM,BAU_MITI,WLD,FOOD,VFN,1000 t,2020.0,2446739.0962799997,2020.0,0.0005778418188459,14.138199999928474,0.0005778418188459,14.138199999928474,0.4798852531084213,11685.463289999869
6743,GCAM,BAU_MITI,WLD,FOOD,VFN,1000 t,2050.0,3432476.4323,2020.0,40.288609921792826,985751.4742200002,0.7191975468447058,24510.01090000011,5.399296142819139,175835.67860000022
6744,GCAM,EL2,WLD,FOOD,VFN,1000 t,2020.0,2435044.25255,2020.0,-0.4774016585487415,-11680.70552999992,-0.4774016585487415,-11680.70552999992,-0.0003852251906443,-9.38043999997899
6745,GCAM,EL2,WLD,FOOD,VFN,1000 t,2050.0,3245422.0368,2020.0,32.643517044382286,798697.0787200001,-4.76954184698881,-162544.3846,-0.3444873950942808,-11218.716899999885
6746,GCAM,ELM,WLD,FOOD,VFN,1000 t,2020.0,2435053.63299,2020.0,-0.4770182709526407,-11671.32508999994,-0.4770182709526407,-11671.32508999994,0.0,0.0
6747,GCAM,ELM,WLD,FOOD,VFN,1000 t,2050.0,3256640.7537,2020.0,33.102036783715945,809915.79562,-4.440350901046589,-151325.6677000001,0.0,0.0
6748,GCAM,BAU,WLD,FOOD,WHT,1000 t,2020.0,440157.693,2020.0,0.0,0.0,0.0,0.0,0.0973086204178545,427.8950000000186
6749,GCAM,BAU,WLD,FOOD,WHT,1000 t,2050.0,530745.101,2020.0,20.580671300455947,90587.408,0.0,0.0,33.81567250058211,134121.08000000002
6750,GCAM,BAU_DIET,WLD,FOOD,WHT,1000 t,2020.0,439744.909,2020.0,-0.0937809350068643,-412.7840000000433,-0.0937809350068643,-412.7840000000433,0.0034364284769201,15.11099999997532
6751,GCAM,BAU_DIET,WLD,FOOD,WHT,1000 t,2050.0,478483.282,2020.0,8.70724052072855,38325.58899999998,-9.846877324261918,-52261.81900000002,20.6390073888137,81859.261
6752,GCAM,BAU_PROD,WLD,FOOD,WHT,1000 t,2020.0,440157.693,2020.0,0.0,0.0,0.0,0.0,0.0973086204178545,427.8950000000186
6753,GCAM,BAU_PROD,WLD,FOOD,WHT,1000 t,2050.0,531210.921,2020.0,20.68650155343302,91053.22799999994,0.087767178467079,465.8199999999488,33.933118740682616,134586.89999999997
6754,GCAM,BAU_WAST,WLD,FOOD,WHT,1000 t,2020.0,440157.693,2020.0,0.0,0.0,0.0,0.0,0.0973086204178545,427.8950000000186
6755,GCAM,BAU_WAST,WLD,FOOD,WHT,1000 t,2050.0,445554.662,2020.0,1.2261444218356494,5396.968999999983,-16.051102278568184,-85190.43900000001,12.336782042759836,48930.641
6756,GCAM,BAU_MITI,WLD,FOOD,WHT,1000 t,2020.0,440142.632,2020.0,-0.0034217282214002,-15.06100000004517,-0.0034217282214002,-15.06100000004517,0.0938835625599276,412.83399999997346
6757,GCAM,BAU_MITI,WLD,FOOD,WHT,1000 t,2050.0,526799.338,2020.0,19.684228261347226,86641.64499999996,-0.7434384212997258,-3945.7630000000354,32.820835377492166,130175.31699999998
6758,GCAM,EL2,WLD,FOOD,WHT,1000 t,2020.0,439744.909,2020.0,-0.0937809350068643,-412.7840000000433,-0.0937809350068643,-412.7840000000433,0.0034364284769201,15.11099999997532
6759,GCAM,EL2,WLD,FOOD,WHT,1000 t,2050.0,399983.955,2020.0,-9.127123901024266,-40173.73800000001,-24.637277999104885,-130761.146,0.8471332602419479,3359.9340000000084
6760,GCAM,ELM,WLD,FOOD,WHT,1000 t,2020.0,439729.798,2020.0,-0.0972140227934215,-427.8950000000186,-0.0972140227934215,-427.8950000000186,0.0,0.0
6761,GCAM,ELM,WLD,FOOD,WHT,1000 t,2050.0,396624.021,2020.0,-9.890471686019133,-43533.67200000002,-25.270337822675447,-134121.08000000002,0.0,0.0
6762,GCAM,BAU,WLD,FRTN,CRP,1000 t,2020.0,115414.22174683004,2020.0,0.0,0.0,0.0,0.0,0.0195300076710196,22.53600507708325
6763,GCAM,BAU,WLD,FRTN,CRP,1000 t,2050.0,140880.6747279658,2020.0,22.065264224541036,25466.45298113575,0.0,0.0,23.239115794081833,26565.772498903272
6764,GCAM,BAU_DIET,WLD,FRTN,CRP,1000 t,2020.0,115478.46273960533,2020.0,0.0556612450380736,64.24099277528876,0.0556612450380736,64.24099277528876,0.075202123354519,86.776997852372
6765,GCAM,BAU_DIET,WLD,FRTN,CRP,1000 t,2050.0,130171.54107398169,2020.0,12.786395908402834,14757.31932715165,-7.601563290822501,-10709.1336539841,13.871016407944673,15856.638844919173
6766,GCAM,BAU_PROD,WLD,FRTN,CRP,1000 t,2020.0,115414.22181254116,2020.0,5.6935031208262644e-08,6.571112317033112e-05,5.6935031208262644e-08,6.571112317033112e-05,0.0195300646171702,22.536070788206416
6767,GCAM,BAU_PROD,WLD,FRTN,CRP,1000 t,2050.0,140357.71473137,2020.0,21.612148491765115,24943.492984539975,-0.3712077597623571,-522.959996595775,22.781642633191684,26042.812502307497
6768,GCAM,BAU_WAST,WLD,FRTN,CRP,1000 t,2020.0,115414.22174683004,2020.0,0.0,0.0,0.0,0.0,0.0195300076710196,22.53600507708325
6769,GCAM,BAU_WAST,WLD,FRTN,CRP,1000 t,2050.0,130323.9117233961,2020.0,12.918416596242023,14909.689976566064,-7.4934074705095775,-10556.763004569686,14.004306684578156,16009.009494333586
6770,GCAM,BAU_MITI,WLD,FRTN,CRP,1000 t,2020.0,115326.76467695089,2020.0,-0.0757766838050462,-87.45706987915037,-0.0757766838050462,-87.45706987915037,-0.0562614753261866,-64.92106480206712
6771,GCAM,BAU_MITI,WLD,FRTN,CRP,1000 t,2050.0,142436.5191704421,2020.0,23.413316846590664,27022.297423612064,1.1043703797419908,1555.8444424763147,24.600132085167605,28121.616941379587
6772,GCAM,EL2,WLD,FRTN,CRP,1000 t,2020.0,115478.47573302346,2020.0,0.0556725031117622,64.25398619342013,0.0556725031117622,64.25398619342013,0.0752133836269102,86.78999127050338
6773,GCAM,EL2,WLD,FRTN,CRP,1000 t,2050.0,114583.70295475992,2020.0,-0.7195983124955957,-830.5187920701137,-18.666131337022716,-26296.971773205863,0.2351405813730128,268.8007256974088
6774,GCAM,ELM,WLD,FRTN,CRP,1000 t,2020.0,115391.68574175295,2020.0,-0.0195261942037937,-22.53600507708325,-0.0195261942037937,-22.53600507708325,0.0,0.0
6775,GCAM,ELM,WLD,FRTN,CRP,1000 t,2050.0,114314.90222906251,2020.0,-0.9524991817550564,-1099.3195177675225,-18.85693161975592,-26565.772498903272,0.0,0.0
6776,GCAM,BAU,WLD,FRTN,VFN,1000 t,2020.0,27265.075506166493,2020.0,0.0,0.0,0.0,0.0,0.4269172590916328,115.90449673954572
6777,GCAM,BAU,WLD,FRTN,VFN,1000 t,2050.0,34207.228094700804,2020.0,25.46170314827926,6942.152588534311,0.0,0.0,-10.359975728759514,-3953.435484766371
6778,GCAM,BAU_DIET,WLD,FRTN,VFN,1000 t,2020.0,27157.135992615105,2020.0,-0.3958892889439286,-107.9395135513878,-0.3958892889439286,-107.9395135513878,0.0293378504463074,7.96498318815793
6779,GCAM,BAU_DIET,WLD,FRTN,VFN,1000 t,2050.0,47791.57822170368,2020.0,75.28496559965421,20526.50271553719,39.711928980025405,13584.35012700288,25.237807047513037,9630.914642236508
6780,GCAM,BAU_PROD,WLD,FRTN,VFN,1000 t,2020.0,27265.075505156496,2020.0,-3.704363496331468e-09,-1.009997504297644e-06,-3.704363496331468e-09,-1.009997504297644e-06,0.4269172553714548,115.90449572954822
6781,GCAM,BAU_PROD,WLD,FRTN,VFN,1000 t,2050.0,34006.75007241512,2020.0,24.726410769425055,6741.674566248625,-0.5860691831874654,-200.47802228568617,-10.88532828681502,-4153.913507052057
6782,GCAM,BAU_WAST,WLD,FRTN,VFN,1000 t,2020.0,27265.075506166493,2020.0,0.0,0.0,0.0,0.0,0.4269172590916328,115.90449673954572
6783,GCAM,BAU_WAST,WLD,FRTN,VFN,1000 t,2050.0,29396.44568229947,2020.0,7.817217214934642,2131.370176132976,-14.063642920972583,-4810.782412401335,-22.966628656539932,-8764.217897167706
6784,GCAM,BAU_MITI,WLD,FRTN,VFN,1000 t,2020.0,27256.90282385403,2020.0,-0.0299749117166916,-8.172682312462712,-0.0299749117166916,-8.172682312462712,0.3968143793034252,107.731814427083
6785,GCAM,BAU_MITI,WLD,FRTN,VFN,1000 t,2050.0,34173.662675307314,2020.0,25.33859540414006,6908.587169140821,-0.0981237629093059,-33.56541939348972,-10.447933893647267,-3987.000904159861
6786,GCAM,EL2,WLD,FRTN,VFN,1000 t,2020.0,27157.139105310773,2020.0,-0.3958778725234362,-107.93640085572042,-0.3958778725234362,-107.93640085572042,0.0293493156054693,7.968095883825299
6787,GCAM,EL2,WLD,FRTN,VFN,1000 t,2050.0,37941.07656690976,2020.0,39.15632310766458,10676.001060743269,10.915378650009304,3733.848472208956,-0.5754276575933713,-219.5870125574147
6788,GCAM,ELM,WLD,FRTN,VFN,1000 t,2020.0,27149.171009426947,2020.0,-0.4251024234769928,-115.90449673954572,-0.4251024234769928,-115.90449673954572,0.0,0.0
6789,GCAM,ELM,WLD,FRTN,VFN,1000 t,2050.0,38160.663579467175,2020.0,39.96170144783368,10895.588073300682,11.557310267354914,3953.435484766371,0.0,0.0
6790,GCAM,BAU,ANZ,GDPT,TOT,bn USD 2005 MER,2020.0,1588.8398029143516,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,GCAM,BAU,ANZ,GDPT,TOT,bn USD 2005 MER,2050.0,3231.0073802285356,2020.0,103.35639718378248,1642.167577314184,0.0,0.0,0.0,0.0
6792,GCAM,BAU_DIET,ANZ,GDPT,TOT,bn USD 2005 MER,2020.0,1588.8398029143516,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,GCAM,BAU_DIET,ANZ,GDPT,TOT,bn USD 2005 MER,2050.0,3231.0073802285356,2020.0,103.35639718378248,1642.167577314184,0.0,0.0,0.0,0.0
6794,GCAM,BAU_PROD,ANZ,GDPT,TOT,bn USD 2005 MER,2020.0,1588.8398029143516,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6795,GCAM,BAU_PROD,ANZ,GDPT,TOT,bn USD 2005 MER,2050.0,3231.0073802285356,2020.0,103.35639718378248,1642.167577314184,0.0,0.0,0.0,0.0
6796,GCAM,BAU_WAST,ANZ,GDPT,TOT,bn USD 2005 MER,2020.0,1588.8398029143516,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,GCAM,BAU_WAST,ANZ,GDPT,TOT,bn USD 2005 MER,2050.0,3231.0073802285356,2020.0,103.35639718378248,1642.167577314184,0.0,0.0,0.0,0.0
6798,GCAM,BAU_MITI,ANZ,GDPT,TOT,bn USD 2005 MER,2020.0,1588.8398029143516,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6799,GCAM,BAU_MITI,ANZ,GDPT,TOT,bn USD 2005 MER,2050.0,3231.0073802285356,2020.0,103.35639718378248,1642.167577314184,0.0,0.0,0.0,0.0
6800,GCAM,EL2,ANZ,GDPT,TOT,bn USD 2005 MER,2020.0,1588.8398029143516,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6801,GCAM,EL2,ANZ,GDPT,TOT,bn USD 2005 MER,2050.0,3231.0073802285356,2020.0,103.35639718378248,1642.167577314184,0.0,0.0,0.0,0.0
6802,GCAM,ELM,ANZ,GDPT,TOT,bn USD 2005 MER,2020.0,1588.8398029143516,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,GCAM,ELM,ANZ,GDPT,TOT,bn USD 2005 MER,2050.0,3231.0073802285356,2020.0,103.35639718378248,1642.167577314184,0.0,0.0,0.0,0.0
6804,GCAM,BAU,BRA,GDPT,TOT,bn USD 2005 MER,2020.0,2196.536724724065,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6805,GCAM,BAU,BRA,GDPT,TOT,bn USD 2005 MER,2050.0,4791.068645111049,2020.0,118.11921426958683,2594.5319203869835,0.0,0.0,0.0,0.0
6806,GCAM,BAU_DIET,BRA,GDPT,TOT,bn USD 2005 MER,2020.0,2196.536724724065,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,GCAM,BAU_DIET,BRA,GDPT,TOT,bn USD 2005 MER,2050.0,4791.068645111049,2020.0,118.11921426958683,2594.5319203869835,0.0,0.0,0.0,0.0
6808,GCAM,BAU_PROD,BRA,GDPT,TOT,bn USD 2005 MER,2020.0,2196.536724724065,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6809,GCAM,BAU_PROD,BRA,GDPT,TOT,bn USD 2005 MER,2050.0,4791.068645111049,2020.0,118.11921426958683,2594.5319203869835,0.0,0.0,0.0,0.0
6810,GCAM,BAU_WAST,BRA,GDPT,TOT,bn USD 2005 MER,2020.0,2196.536724724065,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6811,GCAM,BAU_WAST,BRA,GDPT,TOT,bn USD 2005 MER,2050.0,4791.068645111049,2020.0,118.11921426958683,2594.5319203869835,0.0,0.0,0.0,0.0
6812,GCAM,BAU_MITI,BRA,GDPT,TOT,bn USD 2005 MER,2020.0,2196.536724724065,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6813,GCAM,BAU_MITI,BRA,GDPT,TOT,bn USD 2005 MER,2050.0,4791.068645111049,2020.0,118.11921426958683,2594.5319203869835,0.0,0.0,0.0,0.0
6814,GCAM,EL2,BRA,GDPT,TOT,bn USD 2005 MER,2020.0,2196.536724724065,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6815,GCAM,EL2,BRA,GDPT,TOT,bn USD 2005 MER,2050.0,4791.068645111049,2020.0,118.11921426958683,2594.5319203869835,0.0,0.0,0.0,0.0
6816,GCAM,ELM,BRA,GDPT,TOT,bn USD 2005 MER,2020.0,2196.536724724065,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
